time;y1;y2;y3;u1
244;0.3008674;0.03949264000000002;0.14610800000000002;0.00005064
245;0.30136660000000004;0.03949264000000002;0.14643760000000003;0.00005064
246;0.30219860000000004;0.03949264000000002;0.14726160000000002;0.00005064
247;0.30286420000000003;0.03949264000000002;0.1474264;0.00005064
248;0.30286420000000003;0.03949264000000002;0.14775600000000003;0.00005064
249;0.3036962;0.03949264000000002;0.14825040000000003;0.00005064
250;0.3045282;0.03965839999999998;0.14874480000000004;0
251;0.3050274;0.03965839999999998;0.14940400000000004;0
252;0.30286420000000003;0.03982416;0.14940400000000004;0
253;0.299869;0.03982416;0.14956880000000003;0
254;0.29720660000000004;0.040321439999999986;0.15022800000000003;0
255;0.2942114;0.040321439999999986;0.1505576;0
256;0.2917154;0.040321439999999986;0.15072240000000003;0
257;0.2883874;0.040321439999999986;0.1512168;0
258;0.28539220000000004;0.040321439999999986;0.15138160000000003;0
259;0.28539220000000004;0.0404872;0.15138160000000003;0
260;0.28289620000000004;0.0404872;0.15171120000000002;0
261;0.279901;0.0404872;0.15171120000000002;0
262;0.2772386;0.0404872;0.15204080000000003;0
263;0.274909;0.040652960000000016;0.15204080000000003;0
264;0.2722466;0.040652960000000016;0.15204080000000003;0
265;0.2695842;0.040652960000000016;0.15220560000000002;0
266;0.26675540000000003;0.040652960000000016;0.15204080000000003;0
267;0.264093;0.04098447999999999;0.15204080000000003;0
268;0.2614306;0.04098447999999999;0.15204080000000003;0
269;0.25926740000000004;0.04098447999999999;0.15171120000000002;0
270;0.25926740000000004;0.04098447999999999;0.15171120000000002;0
271;0.25677140000000004;0.04098447999999999;0.15171120000000002;0
272;0.25427540000000004;0.04098447999999999;0.15138160000000003;0
273;0.25161300000000003;0.04131600000000002;0.1512168;0
274;0.2494498;0.04131600000000002;0.1512168;0
275;0.24678740000000002;0.04131600000000002;0.1512168;0
276;0.2446242;0.04131600000000002;0.15072240000000003;0
277;0.24229460000000003;0.04131600000000002;0.1505576;0
278;0.2401314;0.04131600000000002;0.15039280000000002;0
279;0.2376354;0.04131600000000002;0.14973360000000002;0
280;0.2351394;0.04131600000000002;0.14956880000000003;0
281;0.2351394;0.04131600000000002;0.14907440000000002;0
282;0.23314260000000003;0.04131600000000002;0.14874480000000004;0
283;0.2309794;0.04131600000000002;0.14841520000000002;0
284;0.2289826;0.04131600000000002;0.14775600000000003;0
285;0.2268194;0.04131600000000002;0.14759120000000003;0
286;0.22465620000000003;0.04131600000000002;0.14759120000000003;0
287;0.2223266;0.04131600000000002;0.14709680000000003;0
288;0.22032980000000002;0.04131600000000002;0.14643760000000003;0
289;0.21816660000000002;0.04131600000000002;0.14610800000000002;0
290;0.21633620000000003;0.04098447999999999;0.14544880000000002;0
291;0.2143394;0.04098447999999999;0.14478960000000002;0
292;0.2143394;0.04098447999999999;0.14462480000000003;0
293;0.21234260000000002;0.04098447999999999;0.14413040000000002;0
294;0.210845;0.04098447999999999;0.14314160000000004;0
295;0.20851540000000002;0.04081872000000003;0.14248240000000004;0
296;0.2065186;0.04081872000000003;0.14182320000000004;0
297;0.2048546;0.04081872000000003;0.14182320000000004;0
298;0.20285780000000003;0.04081872000000003;0.14132880000000003;0
299;0.20119380000000003;0.0404872;0.14066960000000003;0
300;0.199197;0.0404872;0.13984560000000001;0
301;0.1973666;0.040321439999999986;0.13935120000000004;0
302;0.19586900000000002;0.040321439999999986;0.13869200000000004;0
303;0.1940386;0.040321439999999986;0.13819760000000003;0
304;0.1940386;0.040321439999999986;0.13720880000000002;0
305;0.1923746;0.03965839999999998;0.13638480000000003;0
306;0.1905442;0.03965839999999998;0.13589040000000002;0
307;0.18871380000000001;0.03949264000000002;0.13539600000000002;0
308;0.18704980000000002;0.03949264000000002;0.13539600000000002;0
309;0.18538580000000002;0.03932688000000001;0.13457200000000002;0
310;0.1835554;0.03899535999999998;0.13374800000000003;0
311;0.18205780000000002;0.03882960000000002;0.13292400000000001;0
312;0.18039380000000002;0.03882960000000002;0.13242960000000004;0
313;0.17872980000000002;0.03849807999999999;0.13160560000000002;0
314;0.17872980000000002;0.03849807999999999;0.13061680000000003;0
315;0.1772322;0.03833232000000003;0.12995760000000003;0
316;0.175901;0.03833232000000003;0.12929840000000004;0
317;0.174237;0.0380008;0.12847440000000002;0
318;0.17273940000000002;0.03766928000000003;0.12765040000000002;0
319;0.1714082;0.03766928000000003;0.12765040000000002;0
320;0.1697442;0.03733776;0.1266616;0
321;0.1679138;0.03733776;0.12600240000000001;0
322;0.16658260000000003;0.036674719999999994;0.12534320000000002;0
323;0.165085;0.03650895999999998;0.12435440000000003;0
324;0.16392020000000002;0.03634320000000002;0.12353040000000001;0
