time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1
233;0.1843874;0.045625760000000015;0.14017520000000003;0.18795412223330663;0.024243631079257547;0.11533657854140479;0.00005060851207402481;0.00004167815534601456;0.000003200689379239141;0.00010128
234;0.1843874;0.045294239999999986;0.13918640000000002;0.18623822509887397;0.02429520142195328;0.11469240000250412;0.00005061758329714585;0.00004169229025447984;0.0000031774102217890823;0.00010128
235;0.1832226;0.04496272000000001;0.13786800000000002;0.18549585784765846;0.024329374530012035;0.11404735033257224;0.000050324996149912464;0.00004170499793119444;0.0000031550982186742977;0.00010128
236;0.18205780000000002;0.04463119999999998;0.13753840000000003;0.18451403812083356;0.024372329133087997;0.11341397183098867;0.00004945967165741796;0.00004169569386679666;0.0000031323318925162697;0.00010128
237;0.18039380000000002;0.04463119999999998;0.13638480000000003;0.18340223447513332;0.02442035005531426;0.11278731965717821;0.00004955176648217795;0.000041682134083906445;0.0000031090037607026654;0.00010128
238;0.1788962;0.04446544000000002;0.13556080000000004;0.18206363636991085;0.02447473983013618;0.11216685390220403;0.00005061720677178991;0.00004166957178272083;0.000003086437783691036;0.00010128
239;0.17739860000000002;0.04396815999999998;0.13473680000000002;0.18054538720919355;0.02453181919177249;0.11155049174934671;0.00004927713870348389;0.000041663159255283;0.0000030647451510742535;0.00010128
240;0.175901;0.043636640000000004;0.13473680000000002;0.17903987183149175;0.02458606234462254;0.11093541153215936;0.00004941107867753666;0.000041661823209335666;0.0000030430672781601017;0.00010128
241;0.17456980000000002;0.04347087999999999;0.1335832;0.177559994361128;0.02463624637075282;0.11032156016586193;0.00005023288725424912;0.00004165289582838391;0.000003022005499111698;0.00010128
242;0.17323860000000002;0.042807839999999986;0.13275920000000002;0.17614188519068533;0.024683258681436216;0.10970983223316667;0.000049889416819513905;0.00004162053349533537;0.000003001532209824216;0.00010128
243;0.171741;0.04264208000000003;0.13160560000000002;0.1748004497934412;0.02473945629684304;0.10909558777144097;0.00004969353115604504;0.000041539579771739206;0.00000298061961837507;0.00010128
244;0.171741;0.04264208000000003;0.13061680000000003;0.17335119892812562;0.024800242354447197;0.1084840337484994;0.00004932971021616282;0.00004145795921084584;0.0000029624602770103484;0.00010128
245;0.1704098;0.04231056;0.12995760000000003;0.1728456762844045;0.024837044882126433;0.10787691012539596;0.00005261266505012229;0.00004138930338157879;0.000002945743653814322;0.00010128
246;0.169245;0.04197904000000002;0.12880400000000003;0.17180032906087206;0.024887469922502632;0.10728128403106937;0.00005080532686368312;0.00004130426681043972;0.0000029279048149179;0.00010128
247;0.16774740000000002;0.04164751999999999;0.12830960000000002;0.17070882039865753;0.024936845346761143;0.10669038740384536;0.000052560145522521684;0.00004122564002102684;0.0000029097409974494706;0.00010128
248;0.16641620000000001;0.04148175999999998;0.12699120000000003;0.1692612086157029;0.024991881331671052;0.10610431637114735;0.000050232071726053905;0.000041132340503326996;0.0000028930374446420857;0.00010128
249;0.1649186;0.04131600000000002;0.12633200000000003;0.1679253393177314;0.025053136726507913;0.10552041773118553;0.000049655540540352995;0.000041002295959121236;0.0000028767528201199175;0.00010128
250;0.1637538;0.04098447999999999;0.12534320000000002;0.1665342094914033;0.025115386933186767;0.10493936173443628;0.000051108570302421105;0.00004087841347907467;0.0000028610706839945336;0.00010128
251;0.16275540000000002;0.040652960000000016;0.12534320000000002;0.16519712106930093;0.025171626807248906;0.10436109836704194;0.00004947726311133959;0.000040759733516379656;0.0000028462950684660173;0.00010128
252;0.160925;0.040321439999999986;0.12435440000000003;0.16410589072779366;0.025226923093951;0.10378437158474736;0.000049874802776584036;0.000040612718928324204;0.000002830488725019949;0.00010128
253;0.15976020000000002;0.03965839999999998;0.12336560000000002;0.1626582204331355;0.025290893248544343;0.10321110607936013;0.0000528549111638061;0.000040464854730171315;0.0000028154641404376885;0.00010128
254;0.15842900000000001;0.03949264000000002;0.12237680000000004;0.16125860425570593;0.025350339458959092;0.10263745248470785;0.00005015413852381173;0.00004031763563381356;0.0000028030431748533673;0.00010128
255;0.15842900000000001;0.03949264000000002;0.12138800000000002;0.15992665593026165;0.025407026153496066;0.10206421049739328;0.00005006091908834469;0.00004016226929123588;0.000002790747118109795;0.00010128
256;0.1570978;0.03932688000000001;0.12056400000000003;0.1594041799969288;0.025449781075443864;0.1014938632503067;0.00005005988736924815;0.00003996509360875733;0.000002779917433348433;0.00010128
257;0.15560020000000002;0.03899535999999998;0.11974000000000001;0.15834875896925008;0.025506836597301828;0.10093529354491115;0.00004984677664455792;0.00003978034673733546;0.0000027684681040790453;0.00010128
258;0.1546018;0.038663840000000005;0.11875120000000003;0.15704449661075148;0.0255656747405719;0.1003806026498293;0.00004952337974799338;0.00003960929242364339;0.0000027572099796359785;0.00010128
259;0.15310420000000002;0.03833232000000003;0.11759760000000002;0.15593913522385972;0.02561960271241122;0.09982773208539578;0.00005023600749995763;0.000039414402483479595;0.000002747054793345366;0.00010128
