time;y1;y2;y3;u1;u2
362;0.1519394;0.01661775999999998;0.11397200000000002;0;0
363;0.1507746;0.016286240000000007;0.11298320000000003;0;0
364;0.1491106;0.01578896000000002;0.11182960000000003;0;0
365;0.1477794;0.01578896000000002;0.11067600000000002;0;0
366;0.14678100000000002;0.015125920000000015;0.11067600000000002;0;0
367;0.14678100000000002;0.01496016;0.10985200000000003;0;0
368;0.1452834;0.014297119999999996;0.10869840000000003;0;0
369;0.14428500000000002;0.014297119999999996;0.10770960000000002;0;0
370;0.142621;0.014131359999999982;0.10655600000000004;0;0
371;0.1411234;0.013965600000000022;0.10556720000000003;0;0
372;0.1397922;0.013965600000000022;0.10457840000000002;0;0
373;0.1386274;0.013965600000000022;0.10358960000000003;0;0
374;0.13796180000000002;0.013965600000000022;0.10326000000000002;0;0
375;0.13579860000000002;0.01496016;0.10128240000000002;0;0
376;0.134301;0.015623200000000004;0.10029360000000004;0;0
377;0.1331362;0.016120479999999993;0.10029360000000004;0;0
378;0.1331362;0.016783519999999996;0.09963440000000004;0;0
379;0.1313058;0.017280799999999985;0.09765680000000002;0;0
380;0.13080660000000002;0.018109600000000003;0.09782160000000004;0;0
381;0.129309;0.018275360000000018;0.09683280000000002;0;0
382;0.1283106;0.018938400000000022;0.09584400000000004;0;0
383;0.12697940000000002;0.018938400000000022;0.09485520000000003;0;0
384;0.1258146;0.019601440000000026;0.09403120000000004;0;0
385;0.12481620000000002;0.019767199999999985;0.09320720000000002;0;0
386;0.12315220000000002;0.020098720000000014;0.09205360000000004;0;0
387;0.12232020000000002;0.02043023999999999;0.09122960000000002;0;0
388;0.1211554;0.02043023999999999;0.09122960000000002;0;0
389;0.1211554;0.021093279999999992;0.09073520000000002;0;0
390;0.11965780000000001;0.02142480000000002;0.08941680000000002;0;0
391;0.1186594;0.02142480000000002;0.08892240000000004;0;0
392;0.11716180000000001;0.02159055999999998;0.08793360000000003;0;0
393;0.1161634;0.02192208000000001;0.08743920000000002;0;0
394;0.11516500000000002;0.02192208000000001;0.08645040000000004;0;0
395;0.11400020000000002;0.022087840000000025;0.08546160000000003;0;0
396;0.11266900000000002;0.022087840000000025;0.08496720000000002;0;0
397;0.11167060000000001;0.022087840000000025;0.08430800000000002;0;0
398;0.1103394;0.022585120000000014;0.08381360000000002;0;0
399;0.10934100000000002;0.022585120000000014;0.08381360000000002;0;0
400;0.10934100000000002;0.02275088000000003;0.08282480000000003;0;0
401;0.10834260000000001;0.022916639999999988;0.08216560000000003;0;0
402;0.1070114;0.022916639999999988;0.08134160000000001;0;0
403;0.106013;0.022916639999999988;0.08051760000000002;0;0
404;0.105181;0.023082400000000003;0.07952880000000004;0;0
405;0.10384980000000002;0.023082400000000003;0.07903440000000003;0;0
406;0.10285140000000001;0.023082400000000003;0.07837520000000003;0;0
407;0.101853;0.023082400000000003;0.07788080000000003;0;0
408;0.10052180000000002;0.023082400000000003;0.07689200000000002;0;0
409;0.0998562;0.023082400000000003;0.07623280000000002;0;0
410;0.0988578;0.022916639999999988;0.07623280000000002;0;0
411;0.0988578;0.022916639999999988;0.07557360000000002;0;0
412;0.09752660000000002;0.022916639999999988;0.07491440000000002;0;0
413;0.09652820000000001;0.02275088000000003;0.07425520000000002;0;0
414;0.09569620000000001;0.02275088000000003;0.07343120000000003;0;0
415;0.0946978;0.02241936;0.07293680000000002;0;0
416;0.09369940000000002;0.02241936;0.07227760000000003;0;0
417;0.09286740000000002;0.02241936;0.07161840000000003;0;0
418;0.091869;0.022087840000000025;0.07062960000000001;0;0
419;0.0908706;0.022087840000000025;0.07013520000000004;0;0
420;0.09020500000000001;0.021756319999999996;0.06964080000000003;0;0
421;0.08904020000000001;0.02192208000000001;0.06964080000000003;0;0
422;0.08904020000000001;0.02159055999999998;0.06898160000000003;0;0
423;0.0880418;0.02159055999999998;0.0683224;0;0
424;0.08737620000000001;0.021093279999999992;0.06733360000000005;0;0
425;0.0863778;0.021093279999999992;0.06667440000000002;0;0
426;0.0850466;0.020761760000000018;0.06568560000000001;0;0
427;0.08404820000000002;0.020761760000000018;0.06552080000000005;0;0
428;0.0833826;0.020761760000000018;0.06469680000000005;0;0
